[༄༅། །​འཕགས་མ་རིག་པ་ཆེན་མོ་སོ་སོར་འབྲང་མའི་འཁོར་ལོ།༄༅༅། །​_55_],༄༅། །​འཕགས་མ་རིག་པ་ཆེན་མོ་སོ་སོར་འབྲང་མའི་འཁོར་ལོ།༄༅༅། །​_55_,༄༅། །​འཕགས་མ་རིག་པ་ཆེན་མོ་སོ་སོར་འབྲང་མའི་འཁོར་ལོ།༄༅༅། །​_55_,༄༅། །​འཕགས་མ་རིག་པ་ཆེན་མོ་སོ་སོར་འབྲང་མའི་འཁོར་ལོ།༄༅༅། །​_55_,༄༅༅། །​_22_,༄༅། །​འཕགས་མ་རིག་པ་ཆེན་མོ་སོ་སོར་འབྲང་མའི་འཁོར་ལོ།༄༅། །​_11_,འཕགས་མ་རིག་པ་ཆེན་མོ་སོ་སོར་འབྲང་མའི་འཁོར་ལོ། _11_,༄༅། །​འཕགས་མ་རིག་པ་ཆེན་མོ་སོ་སོར་འབྲང་མའི་འཁོར་ལོ།༄༅༅། །​_55_,༄༅༅། །​_22_
[མར་_100_],མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_,མར་_100_
[མེ་_100_],མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[དྲི་_100_],དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[ལྷ་_100_],ལྷ་_100_,ལྷ་_100_,ལྷ་_100_,ལྷ་_100_,ལྷ་_100_,ལྷ་_100_,ལྷ་_100_,ལྷ་_100_
[བཤོས་_100_],བཤོས་_100_,བཤོས་_100_,བཤོས་_100_,བཤོས་_100_,བཤོས་_100_,བཤོས་_100_,བཤོས་_100_,བཤོས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སོགས་_100_],སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_,སོགས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[ཆུའི་_100_],ཆུའི་_100_,ཆུའི་_100_,ཆུའི་_100_,ཆུའི་_100_,ཆུའི་_100_,ཆུའི་_100_,ཆུའི་_100_,ཆུའི་_100_
[རོ་_100_],རོ་_100_,རོ་_100_,རོ་_100_,རོ་_100_,རོ་_100_,རོ་_100_,རོ་_100_,རོ་_100_
[དབུལ་_100_],དབུལ་_100_,དབུལ་_100_,དབུལ་_100_,དབུལ་_100_,དབུལ་_100_,དབུལ་_100_,དབུལ་_100_,དབུལ་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[ཤེས་_100_],ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_,ཤེས་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_
[མཉམ་_100_],མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[གཞག་_100_],གཞག་_100_,གཞག་_100_,གཞག་_100_,གཞག་_100_,གཞག་_100_,གཞག་_100_,གཞག་_100_,གཞག་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པ་_88_],པ་_88_,པ་_88_,པ་_88_,པ་_88_,པ་ལ་_11_,པ་_88_,པ་_88_,པ་_88_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[བརྩོན་_100_],བརྩོན་_100_,བརྩོན་_100_,བརྩོན་_100_,བརྩོན་_100_,བརྩོན་_100_,བརྩོན་_100_,བརྩོན་_100_,བརྩོན་_100_
[པ_100_],པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[གཙང་_100_],གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_
[ཁྲུས་_100_],ཁྲུས་_100_,ཁྲུས་_100_,ཁྲུས་_100_,ཁྲུས་_100_,ཁྲུས་_100_,ཁྲུས་_100_,ཁྲུས་_100_,ཁྲུས་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བསྙེན་_100_],བསྙེན་_100_,བསྙེན་_100_,བསྙེན་_100_,བསྙེན་_100_,བསྙེན་_100_,བསྙེན་_100_,བསྙེན་_100_,བསྙེན་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[ཉེ་_100_],ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_,གནས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[སློབ་_100_],སློབ་_100_,སློབ་_100_,སློབ་_100_,སློབ་_100_,སློབ་_100_,སློབ་_100_,སློབ་_100_,སློབ་_100_
[དཔོན་_100_],དཔོན་_100_,དཔོན་_100_,དཔོན་_100_,དཔོན་_100_,དཔོན་_100_,དཔོན་_100_,དཔོན་_100_,དཔོན་_100_
[གྱིས་_100_],གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_,གྱིས་_100_
[སོ་_100_],སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_
[སོར་_100_],སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_,སོར་_100_
[འབྲང་_88_],འབྲང་_88_,འབྲངས་_11_,འབྲང་_88_,འབྲང་_88_,འབྲང་_88_,འབྲང་_88_,འབྲང་_88_,འབྲང་_88_
[མའི་_100_],མའི་_100_,མའི་_100_,མའི་_100_,མའི་_100_,མའི་_100_,མའི་_100_,མའི་_100_,མའི་_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[ཁྲི་_100_],ཁྲི་_100_,ཁྲི་_100_,ཁྲི་_100_,ཁྲི་_100_,ཁྲི་_100_,ཁྲི་_100_,ཁྲི་_100_,ཁྲི་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_88_],། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​ །​_11_,། །​_88_,། །​_88_,། །​_88_
[ཙནྡན་_100_],ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_
[བདུག་_100_],བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཨ་_100_],ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_
[ཀ་_100_],ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_
[རུ་_100_],རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[དུ_100_],དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[བདུད་_100_],བདུད་_100_,བདུད་_100_,བདུད་_100_,བདུད་_100_,བདུད་_100_,བདུད་_100_,བདུད་_100_,བདུད་_100_
[རྩི་_100_],རྩི་_100_,རྩི་_100_,རྩི་_100_,རྩི་_100_,རྩི་_100_,རྩི་_100_,རྩི་_100_,རྩི་_100_
[ལྔ་_100_],ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_,ལྔ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[རུ་_100_],རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_
[ཀ _100_],ཀ _100_,ཀ _100_,ཀ _100_,ཀ _100_,ཀ _100_,ཀ _100_,ཀ _100_,ཀ _100_
[།​_100_],།​_100_,།​_100_,།​_100_,།​_100_,།​_100_,།​_100_,།​_100_,།​_100_
[ག་_100_],ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_
[པུར་_88_],པུར་_88_,པུར་_88_,པུར་_88_,པུར་_88_,པུར་_88_,བུར་_11_,པུར་_88_,པུར་_88_
[ཙནྡན་_100_],ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_,ཙནྡན་_100_
[ཆུས་_100_],ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_
[བཀྲུས་_100_],བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_
[ནས_100_],ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_
[། །​_88_],། །​_88_,། །​_88_,། །​_88_,། །​_88_,། །​ །​ _11_,། །​_88_,། །​_88_,། །​_88_
[ཟླ་_100_],ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_,ཟླ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ཡི་_100_],ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_,ཡི་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
[ཆུས་_100_],ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_,ཆུས་_100_
[བཀྲུས་_100_],བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_,བཀྲུས་_100_
[ཏེ_100_],ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[བདུག་_100_],བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_,བདུག་_100_
[སྤོས་_100_],སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_,སྤོས་_100_
[ཀྱིས་_100_],ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_
[ཀྱང་_100_],ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_,ཀྱང་_100_
[བདུག་_77_],བདུག་_77_,བདུགས་_22_,བདུགས་_22_,བདུག་_77_,བདུག་_77_,བདུག་_77_,བདུག་_77_,བདུག་_77_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_
[ཤིང་_100_],ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_,ཤིང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དྲི་_100_],དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_,དྲི་_100_
[ཞིམ་_100_],ཞིམ་_100_,ཞིམ་_100_,ཞིམ་_100_,ཞིམ་_100_,ཞིམ་_100_,ཞིམ་_100_,ཞིམ་_100_,ཞིམ་_100_
[མེ་_100_],མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_,མེ་_100_
[ཏོག་_100_],ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_,ཏོག་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱིས་_100_],ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_,ཀྱིས་_100_
[དཀྲིས_100_],དཀྲིས_100_,དཀྲིས_100_,དཀྲིས_100_,དཀྲིས_100_,དཀྲིས_100_,དཀྲིས_100_,དཀྲིས_100_,དཀྲིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[བརྩེ་_100_],བརྩེ་_100_,བརྩེ་_100_,བརྩེ་_100_,བརྩེ་_100_,བརྩེ་_100_,བརྩེ་_100_,བརྩེ་_100_,བརྩེ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[བྱམས་_100_],བྱམས་_100_,བྱམས་_100_,བྱམས་_100_,བྱམས་_100_,བྱམས་_100_,བྱམས་_100_,བྱམས་_100_,བྱམས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_
[འཇུག་_100_],འཇུག་_100_,འཇུག་_100_,འཇུག་_100_,འཇུག་_100_,འཇུག་_100_,འཇུག་_100_,འཇུག་_100_,འཇུག་_100_
[པས_100_],པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_,པས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཤར་_100_],ཤར་_100_,ཤར་_100_,ཤར་_100_,ཤར་_100_,ཤར་_100_,ཤར་_100_,ཤར་_100_,ཤར་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[མངོན་_100_],མངོན་_100_,མངོན་_100_,མངོན་_100_,མངོན་_100_,མངོན་_100_,མངོན་_100_,མངོན་_100_,མངོན་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[ཕྱོགས་_100_],ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_
[ཏེ_100_],ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_,ཏེ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[གཙང་_100_],གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_,གཙང་_100_
[ཞིང་_100_],ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_
[འཇམ་_100_],འཇམ་_100_,འཇམ་_100_,འཇམ་_100_,འཇམ་_100_,འཇམ་_100_,འཇམ་_100_,འཇམ་_100_,འཇམ་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[སྟན་_100_],སྟན་_100_,སྟན་_100_,སྟན་_100_,སྟན་_100_,སྟན་_100_,སྟན་_100_,སྟན་_100_,སྟན་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[ཉེ་_100_],ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_,ཉེ་_100_
[བར་_100_],བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_,བར་_100_
[འདུག་_100_],འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_,འདུག་_100_
[སྟེ_100_],སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_,། _100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_,གི་_100_
[ལྷའི་_100_],ལྷའི་_100_,ལྷའི་_100_,ལྷའི་_100_,ལྷའི་_100_,ལྷའི་_100_,ལྷའི་_100_,ལྷའི་_100_,ལྷའི་_100_
[ང་_100_],ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_
[རྒྱལ་_100_],རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_,བྱས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_,པའི་_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_,པས་_100_
[ཕྱོགས་_100_],ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_,ཕྱོགས་_100_
[སྐྱོང་_77_],སྐྱོང་_77_,སྐྱོང་བ་_22_,སྐྱོང་བ་_22_,སྐྱོང་_77_,སྐྱོང་_77_,སྐྱོང་_77_,སྐྱོང་_77_,སྐྱོང་_77_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[བྱིན་_100_],བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_,བྱིན་_100_
[ནས_100_],ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_,ནས_100_
[། _88_],། _88_,། _88_,། _88_,། _88_,། །​ ཊ་_11_,། _88_,། _88_,། _88_
[གཏོར་_100_],གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_,གཏོར་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཆེན་_100_],ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_
[པོའི་_100_],པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_,པོའི་_100_
[ཚིགས་_100_],ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_,ཚིགས་_100_
[སུ་_100_],སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_,སུ་_100_
[བཅད་_100_],བཅད་_100_,བཅད་_100_,བཅད་_100_,བཅད་_100_,བཅད་_100_,བཅད་_100_,བཅད་_100_,བཅད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[བཀླག་_100_],བཀླག་_100_,བཀླག་_100_,བཀླག་_100_,བཀླག་_100_,བཀླག་_100_,བཀླག་_100_,བཀླག་_100_,བཀླག་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_,ནི་_100_
