[ ༄༅། །​_28_], ༄༅། །​_28_, ༄༅། །​_28_, ༄༅། །​_28_,༄༅། །​_28_,༄༅། །​རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ།༄༅། །​_7_,རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ། _7_,༄༅། །​_28_,༄༅༅། །​_7_,༄༅། །​_28_,༄༅། །​_28_,༄༅། །​རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ་བཞུགས་སོ། །​ ༄༅། །​_7_,རྩོད་པ་བཟློག་པའི་ཚིག་ལེའུར་བྱས་པ་ཞེས་བྱ་བ། ༄༅། །​_7_,༄༅༅། །​ _7_
[པ་གྲུབ་ཡིན་ན། །​_85_],པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​ _7_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་སྒྲུབ་ཡིནན། །​_7_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​_85_,པ་གྲུབ་ཡིན་ན། །​_85_
[ང་_100_],ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_
[ལའང་གཏན་ཚིགས་_92_],ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏནཱཚོགས་_7_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_,ལའང་གཏན་ཚིགས་_92_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པར་_78_],པར་_78_,པར་_78_,པར་_78_,པར་_78_,པར་_78_,པར་_78_,པ་_21_,པར་_78_,པར་_78_,པ་_21_,པ་_21_,པར་_78_,པར་_78_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_,ནི_100_
[། །​རང་བཞིན་_92_],། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རདྲབཞིན་_7_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_,། །​རང་བཞིན་_92_
[ཡོད་_100_],ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[འགྲུབ_100_],འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_
[། །​_92_],། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​ །​_7_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_
[ཅི་_100_],ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_,ཅི་_100_
[སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_],སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏནཚོགས་ཡོདན་_7_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_,སྟེ་གཏན་ཚིགས་ཡོད་ན་_92_
[དངོས_100_],དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_,དངོས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_,རང་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[ཅེས་_100_],ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_
[མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_],མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐུད། སྦྱིདནརང་བཞིན་མེདུབ་_7_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_,མི་འཐད། །​སྲིད་ན་རང་བཞིན་མེད་པ་_92_
[ཡི_100_],ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_,ཡི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དངོས་_100_],དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_
[འགའ་_100_],འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_,འགའ་_100_
[ཡོད་_100_],ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[མ་ཡིན་ནོ_92_],མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིནནོ_7_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_,མ་ཡིན་ནོ_92_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[ལ་རང་_78_],ལ་རང་_78_,ལས་རང་_14_,ལས་རང་_14_,ལ་རང་_78_,ལ་མིརང་_7_,ལ་རང་_78_,ལ་རང་_78_,ལ་རང་_78_,ལ་རང་_78_,ལ་རང་_78_,ལ་རང་_78_,ལ་རང་_78_,ལ་རང་_78_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[ཡོད་_100_],ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_,ཡོད་_100_
[མིན་_100_],མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_,མིན་_100_
[པའི_100_],པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_,པའི_100_
[། །​_92_],། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​ཡ།_7_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_
[འགོག་_100_],འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_,འགོག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[གལ་_100_],གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_,གལ་_100_
[ཏེ་_100_],ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_
[སྔ་_100_],སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_,སྔ་_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[ཞིང་_100_],ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_,ཞིང་_100_
[། །​_92_],། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། _7_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_
[དགག་_100_],དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_,དགག་_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_
[ཕྱི་_85_],ཕྱི་_85_,འཕྱི་_14_,འཕྱི་_14_,ཕྱི་_85_,ཕྱི་_85_,ཕྱི་_85_,ཕྱི་_85_,ཕྱི་_85_,ཕྱི་_85_,ཕྱི་_85_,ཕྱི་_85_,ཕྱི་_85_,ཕྱི་_85_
[ཞེས་འཐད་མིན་_92_],ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐདམན་_7_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_,ཞེས་འཐད་མིན་_92_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_,ལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ཕྱིས་_92_],ཕྱིས་_92_,ཕྱིས་_92_,ཕྱིས་_92_,ཕྱིས་_92_,ཕྱིས་_92_,ཕྱིས་_92_,ཕྱིས་_92_,ཕྱུས་_7_,ཕྱིས་_92_,ཕྱིས་_92_,ཕྱིས་_92_,ཕྱིས་_92_,ཕྱིས་_92_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[ཅིག་_100_],ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_,ཅིག་_100_
[ཅར་ཡང་མི་_92_],ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡངམི་_7_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_,ཅར་ཡང་མི་_92_
[འཐད_100_],འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_,འཐད_100_
[། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_],། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_,། །​ང་ཡི་ཚིག་ནི་རྒྱུ་_14_,། །​ང་ཡི་ཚིག་ནི་རྒྱུ་_14_,། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_,། །​་གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_7_,། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_,། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_,། །​གལ་ཏེ་དྲའཚིགརྒྱུ་_7_,། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_,། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_,། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_,། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_,། །​གལ་ཏེ་ངའི་ཚིག་རྒྱུ་_71_
[རྐྱེན་_100_],རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_,རྐྱེན་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_,དང་_100_
[། །​_92_],། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​།_7_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_
[ཚོགས་_100_],ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_,ཚོགས་_100_
[དང་_78_],དང་_78_,དང་_78_,དང་_78_,དང་_78_,དང་_78_,དང་_78_,དངོས་_21_,དང་_78_,དང་_78_,དངོས་_21_,དངོས་_21_,དང་_78_,དང་_78_
[སོ་_100_],སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_
[སོ་_100_],སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_,ཡང་_100_
[མེད། །​འོ་ན་_92_],མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད །​དོན་_7_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_,མེད། །​འོ་ན་_92_
[དངོས་_100_],དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_,དངོས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[སྟོང་_92_],སྟོང་_92_,སྟོང་_92_,སྟོང་_92_,སྟོང་_92_,སྟོང་_92_,སྟོང་_92_,སྟོང་_92_,སྟོད་_7_,སྟོང་_92_,སྟོང་_92_,སྟོང་_92_,སྟོང་_92_,སྟོང་_92_
[གྲུབ་_100_],གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_,གྲུབ་_100_
[སྟེ_100_],སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_,སྟེ_100_
[། །​རང་_85_],། །​རང་_85_,། །​རང་_85_,། །​རང་_85_,། །​རང་_85_,། ་།རང་_7_,། །​རང་_85_,། །​རང་  ​ _7_,། །​རང་_85_,། །​རང་_85_,། །​རང་_85_,། །​རང་_85_,། །​རང་_85_,། །​རང་_85_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[ཕྱིར་_100_],ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_,ཕྱིར་_100_
[རོ_100_],རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_,རོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[རྟེན་_100_],རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_,རྟེན་_100_
[རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_],རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,ནས་འབྱུང་བའི་དངོས་རྣམས་_14_,ནས་འབྱུང་བའི་དངོས་རྣམས་_14_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,རྣམས་འབྱུང བརྗེད་སིརྣམས་_7_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_,རྣམས་འབྱུང་བའི་དངོས་རྣམས་_78_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_,གང་_100_
[། །​_92_],། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​ _7_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_,། །​_92_
[དེ་ནི་སྟོང་_92_],དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་སྟེང་_7_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_,དེ་ནི་སྟོང་_92_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[ཅེས་_100_],ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_,ཅེས་_100_
[བརྗོད་_100_],བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_
[དེ_100_],དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_,དེ_100_
