[༄༅། །​འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས།༄༅༅། །​_66_],༄༅། །​འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས།༄༅༅། །​_66_,༄༅། །​འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས།༄༅༅། །​_66_,༄༅། །​འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཕྱག་སྟོང་པའི་སྒྲུབ་ཐབས།༄༅༅། །​_66_,༄༅༅། །​_16_,༄༅། །​_16_
[པ_100_],པ_100_,པ_100_,པ_100_,པ_100_,པ_100_
[། །​དེ་_66_],། །​དེ་_66_,། །​དེ་_66_,། །​དེ་_66_,"། །​{དི་རིང་,དེ་_16_",། །​ །​ དི་_16_
[རིང་_83_],རིང་_83_,རིང་_83_,རིང་_83_,རིང་}_16_,རིང་_83_
[ཁྱོད་_100_],ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྦྱིན་_100_],སྦྱིན་_100_,སྦྱིན་_100_,སྦྱིན་_100_,སྦྱིན་_100_,སྦྱིན་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱ_100_],བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_,བྱ_100_
[། །​_83_],། །​_83_,། །​_83_,། །​_83_,། །​_83_,། །​ _16_
[ཨོཾ་_100_],ཨོཾ་_100_,ཨོཾ་_100_,ཨོཾ་_100_,ཨོཾ་_100_,ཨོཾ་_100_
[སརྦ་_66_],སརྦ་_66_,སརྦྦ་_16_,སརྦ་_66_,སརྦ་_66_,སརྦ་? _16_
[ཏ་_100_],ཏ་_100_,ཏ་_100_,ཏ་_100_,ཏ་_100_,ཏ་_100_
[ཐཱ་_100_],ཐཱ་_100_,ཐཱ་_100_,ཐཱ་_100_,ཐཱ་_100_,ཐཱ་_100_
[ག་_100_],ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_
[ཏ་_100_],ཏ་_100_,ཏ་_100_,ཏ་_100_,ཏ་_100_,ཏ་_100_
[ཨ་_100_],ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_
[བྷི་_100_],བྷི་_100_,བྷི་_100_,བྷི་_100_,བྷི་_100_,བྷི་_100_
[ཥིཉྩནྟུ་མཱཾ་_50_],ཥིཉྩནྟུ་མཱཾ་_50_,ཥིཉྩཾ་ཏུ་མཱཾ་_16_,ཤིཉྩ་ནྟུ་མཱཾ་_16_,ཥིཉྩནྟུ་མཱཾ་_50_,ཥིཉྩནྟུ་“ མཱ་_16_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[བརྗོད་_100_],བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_
[པས_100_],པས_100_,པས_100_,པས_100_,པས_100_,པས_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[བཞིན་_100_],བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_,བཞིན་_100_
[གཤེགས་_100_],གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_,གཤེགས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[འོད་_100_],འོད་_100_,འོད་_100_,འོད་_100_,འོད་_100_,འོད་_100_
[དཔག་_100_],དཔག་_100_,དཔག་_100_,དཔག་_100_,དཔག་_100_,དཔག་_100_
[ཏུ་_100_],ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[སྤྱི་_100_],སྤྱི་_100_,སྤྱི་_100_,སྤྱི་_100_,སྤྱི་_100_,སྤྱི་_100_
[བོའི་_100_],བོའི་_100_,བོའི་_100_,བོའི་_100_,བོའི་_100_,བོའི་_100_
[སྟེང་_100_],སྟེང་_100_,སྟེང་_100_,སྟེང་_100_,སྟེང་_100_,སྟེང་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_,དུ་_100_
[གསལ། _50_],གསལ། _50_,བསམ། _33_,བསམ། _33_,གསལ། _50_,གསལ །​ _16_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_
[ང་_100_],ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_
[རྒྱལ་_100_],རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_
[བརྟན་_100_],བརྟན་_100_,བརྟན་_100_,བརྟན་_100_,བརྟན་_100_,བརྟན་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_,བྱ་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_,བའི་_100_,བའི་_100_
[ཆེད་_100_],ཆེད་_100_,ཆེད་_100_,ཆེད་_100_,ཆེད་_100_,ཆེད་_100_
[དུ_100_],དུ_100_,དུ_100_,དུ_100_,དུ_100_,དུ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[ཨོཾ་_83_],ཨོཾ་_83_,ཨོཾ་_83_,ཨོཾ་_83_,ཨོཾ་_83_,ཨོ་_16_
[ཡོ་_100_],ཡོ་_100_,ཡོ་_100_,ཡོ་_100_,ཡོ་_100_,ཡོ་_100_
[ག་_100_],ག་_100_,ག་_100_,ག་_100_,ག་_100_,ག་_100_
[དྷརྨ་_66_],དྷརྨ་_66_,དྷརྨྨཱ་_16_,དྷརྨཱ་_16_,དྷརྨ་_66_,དྷརྨ་_66_
[དྷཱ་_100_],དྷཱ་_100_,དྷཱ་_100_,དྷཱ་_100_,དྷཱ་_100_,དྷཱ་_100_
[ཏུ་_100_],ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_,ཏུ་_100_
[སྭ་_100_],སྭ་_100_,སྭ་_100_,སྭ་_100_,སྭ་_100_,སྭ་_100_
[བྷཱ་_100_],བྷཱ་_100_,བྷཱ་_100_,བྷཱ་_100_,བྷཱ་_100_,བྷཱ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[སརྦྦ་_66_],སརྦྦ་_66_,སརྦྦ་_66_,སརྦ་_33_,སརྦྦ་_66_,སརྦ་_33_
[ཨཱཏྨ་ཀོ་྅ཧཾ_83_],ཨཱཏྨ་ཀོ་྅ཧཾ_83_,ཨཱཏྨ་ཀོ་྅ཧཾ_83_,ཨཱཏྨ་ཀོ་྅ཧཾ_83_,ཨཱཏྨ་ཀོ་྅ཧཾ_83_,ཨཱཏྨ་ཀོཉཧཾ_16_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[ཞེས་_100_],ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_,ཞེས་_100_
[བརྗོད་_100_],བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_,བརྗོད་_100_
[པས_100_],པས_100_,པས_100_,པས_100_,པས_100_,པས_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[ང་_100_],ང་_100_,ང་_100_,ང་_100_,ང་_100_,ང་_100_
[རྒྱལ་_100_],རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_,རྒྱལ་_100_
[བརྟན་_100_],བརྟན་_100_,བརྟན་_100_,བརྟན་_100_,བརྟན་_100_,བརྟན་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_,དེ་_100_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_,སེམས་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_
[ཐམས་_100_],ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_,ཐམས་_100_
[ཅད་_100_],ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_,ཅད་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[རྗེ་_100_],རྗེ་_100_,རྗེ་_100_,རྗེ་_100_,རྗེ་_100_,རྗེ་_100_
[ཆེན་_100_],ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_,ཆེན་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_,པོ་_100_
[བསྐྱེད་_100_],བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_,བསྐྱེད་_100_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_,ནས་_100_
[གསང་_100_],གསང་_100_,གསང་_100_,གསང་_100_,གསང་_100_,གསང་_100_
[སྔགས་_100_],སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_,སྔགས་_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_,འདི་_100_
[འབུམ་_100_],འབུམ་_100_,འབུམ་_100_,འབུམ་_100_,འབུམ་_100_,འབུམ་_100_
[ཕྲག་_100_],ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_,ཕྲག་_100_
[གཅིག་_100_],གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_,གཅིག་_100_
[བཟླས་_100_],བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_,བཟླས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_,པར་_100_,པར་_100_
[བྱའོ_100_],བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_,བྱའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_,། །​_100_,། །​_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_
[མོ་_100_],མོ་_100_,མོ་_100_,མོ་_100_,མོ་_100_,མོ་_100_
[རཏྣ་_100_],རཏྣ་_100_,རཏྣ་_100_,རཏྣ་_100_,རཏྣ་_100_,རཏྣ་_100_
[ཏྲ་_100_],ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_,ཏྲ་_100_
[ཡཱ་_100_],ཡཱ་_100_,ཡཱ་_100_,ཡཱ་_100_,ཡཱ་_100_,ཡཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_
[མཿཨཱརྱཱ་_66_],མཿཨཱརྱཱ་_66_,ཨཱརྱཱ་_16_,མཿཨཱརྱཱ་_66_,མཿཨཱརྱཱ་_66_,མིཨཱཙཱ་_16_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ལོ་_100_],ལོ་_100_,ལོ་_100_,ལོ་_100_,ལོ་_100_,ལོ་_100_
[ཀི་_100_],ཀི་_100_,ཀི་_100_,ཀི་_100_,ཀི་_100_,ཀི་_100_
[ཏེ་_100_],ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_
[ཤྭ་_100_],ཤྭ་_100_,ཤྭ་_100_,ཤྭ་_100_,ཤྭ་_100_,ཤྭ་_100_
[རཱ་_100_],རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[བོ་_100_],བོ་_100_,བོ་_100_,བོ་_100_,བོ་_100_,བོ་_100_
[དྷི་_100_],དྷི་_100_,དྷི་_100_,དྷི་_100_,དྷི་_100_,དྷི་_100_
[སཏྭཱ་_100_],སཏྭཱ་_100_,སཏྭཱ་_100_,སཏྭཱ་_100_,སཏྭཱ་_100_,སཏྭཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[སཏྭཱ་_100_],སཏྭཱ་_100_,སཏྭཱ་_100_,སཏྭཱ་_100_,སཏྭཱ་_100_,སཏྭཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[ཀཱ་_83_],ཀཱ་_83_,ཀཱ་_83_,ཀ་_16_,ཀཱ་_83_,ཀཱ་_83_
[རུ་_100_],རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_,རུ་_100_
[ཎི་_100_],ཎི་_100_,ཎི་_100_,ཎི་_100_,ཎི་_100_,ཎི་_100_
[ཀཱ་_100_],ཀཱ་_100_,ཀཱ་_100_,ཀཱ་_100_,ཀཱ་_100_,ཀཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། སརྦྦ་བནྡྷ་ན་_50_],། སརྦྦ་བནྡྷ་ན་_50_,། སརྦྦབནྡྷན་_16_,། སརྦ་བནྡ་དྷ་ན་_16_,། སརྦྦ་བནྡྷ་ན་_50_,། སརྦ་བནྡྷ་ན་_16_
[ཙྪེ་_100_],ཙྪེ་_100_,ཙྪེ་_100_,ཙྪེ་_100_,ཙྪེ་_100_,ཙྪེ་_100_
[ད་_100_],ད་_100_,ད་_100_,ད་_100_,ད་_100_,ད་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_
[ཀ་_100_],ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_
[རཱ་_100_],རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[སརྦ་_100_],སརྦ་_100_,སརྦ་_100_,སརྦ་_100_,སརྦ་_100_,སརྦ་_100_
[བྷ་_100_],བྷ་_100_,བྷ་_100_,བྷ་_100_,བྷ་_100_,བྷ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_,ས་_100_,ས་_100_
[མུ་དྲོཙྪ་_66_],མུ་དྲོཙྪ་_66_,མུ་དྲི་ཙྪེ་_16_,མུཏྟཱ་ཏྲི་ཙྪེ་_16_,མུ་དྲོཙྪ་_66_,མུ་དྲོཙྪ་_66_
[ཥ་_100_],ཥ་_100_,ཥ་_100_,ཥ་_100_,ཥ་_100_,ཥ་_100_
[ཎ་_100_],ཎ་_100_,ཎ་_100_,ཎ་_100_,ཎ་_100_,ཎ་_100_
[ཡ་_100_],ཡ་_100_,ཡ་_100_,ཡ་_100_,ཡ་_100_,ཡ་_100_
[ཀ་_83_],ཀ་_83_,ཀ་_83_,ཀཱ་_16_,ཀ་_83_,ཀ་_83_
[རཱ་_100_],རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། སརྦྦ་བྱཱ་_50_],། སརྦྦ་བྱཱ་_50_,། སརྦྦེ་བྱཱ་_16_,། སརྦ་བྱ་_16_,། སརྦྦ་བྱཱ་_50_,། །​བྱ དྷིསརྦ་བྱཱ་_16_
[དྷི་_100_],དྷི་_100_,དྷི་_100_,དྷི་_100_,དྷི་_100_,དྷི་_100_
[པྲ་_100_],པྲ་_100_,པྲ་_100_,པྲ་_100_,པྲ་_100_,པྲ་_100_
[ཤཱ་_66_],ཤཱ་_66_,ཤ་_33_,ཤ་_33_,ཤཱ་_66_,ཤཱ་_66_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_,ན་_100_,ན་_100_
[ཀ་_100_],ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_
[རཱ་_100_],རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། སརྦྦེ་ཏྱུ་པ་_50_],། སརྦྦེ་ཏྱུ་པ་_50_,། སརྦྦེ་ཏྱུ་བ་_16_,། སརྦ་ཏོ་བ་_16_,། སརྦྦེ་ཏྱུ་པ་_50_,། །​ སཉྫ་ཏུ་བ་_16_
[དྲ་_100_],དྲ་_100_,དྲ་_100_,དྲ་_100_,དྲ་_100_,དྲ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[བི་_100_],བི་_100_,བི་_100_,བི་_100_,བི་_100_,བི་_100_
[ནཱ་ཤ་_83_],ནཱ་ཤ་_83_,ནཱ་ཤ་_83_,ན་_16_,ནཱ་ཤ་_83_,ནཱ་ཤ་_83_
[ཀ་_100_],ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_,ཀ་_100_
[རཱ་_100_],རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_,རཱ་_100_
[ཡ_100_],ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_,ཡ_100_
[། སརྦྦ་_66_],། སརྦྦ་_66_,། སརྦྦ་_66_,། །​ སརྦ་_16_,། སརྦྦ་_66_,། སརྦ་_16_
[བྷ་ཡེ་ཥྱ་ཏྲ་ཎཱ་ཡ། ཏ་སྱ་ན་མཿཀྲྀ་ཏྭཾ་ཨི་མཾ། ཨཱརྱ་_50_],བྷ་ཡེ་ཥྱ་ཏྲ་ཎཱ་ཡ། ཏ་སྱ་ན་མཿཀྲྀ་ཏྭཾ་ཨི་མཾ། ཨཱརྱ་_50_,བྷ་ཡེ་ཥཱ་ཏཱ་ཎཱ་ཡ། ཏསྱ་ན་མཿཀྲི་ཏཱ་ཨི་དཾ་ཨཱརྱ་_16_,བྷ་ཡཥྱུ་ཏྲཎ་ཡ་ཏ་སྱ་ན་མརྒི་བ་ཏ་ཨི་མཾ་ཨཱརྱཱ་_16_,བྷ་ཡེ་ཥྱ་ཏྲ་ཎཱ་ཡ། ཏ་སྱ་ན་མཿཀྲྀ་ཏྭཾ་ཨི་མཾ། ཨཱརྱ་_50_,བྷ་ཡེ་བྱ་ཏྲ་ཎཱ་ཡ། ཏ་སྱ་ན་མཀྲྀ་ཏྭཾ་ཨི་མཾ། །​ཨཱཙཱ་_16_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ལོ་_100_],ལོ་_100_,ལོ་_100_,ལོ་_100_,ལོ་_100_,ལོ་_100_
[ཀཾ་_50_],ཀཾ་_50_,ཀི་_50_,ཀི་_50_,ཀཾ་_50_,ཀི་_50_
[ཏེ་_100_],ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_,ཏེ་_100_
[ཤྭ་ར་ཏ་བ་ནཱི་_66_],ཤྭ་ར་ཏ་བ་ནཱི་_66_,ཤྭ་རཏ་བ་ནི་_16_,ཤྭ་ར་ཏ་པ་ནི་_16_,ཤྭ་ར་ཏ་བ་ནཱི་_66_,ཤྭ་ར་ཏ་བ་ནཱི་_66_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[ཀཎྛ་ནཱ་_50_],ཀཎྛ་ནཱ་_50_,ཀཎ་ནཱ་_16_,ཀཎྛནྣ་མ་_16_,ཀཎྛ་ནཱ་_50_,ཀནྡྷཱ་ནཱ་_16_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཧཱ་ཧྲྀ་ད་ཡཾ་ཨ་བརྟ་ཡི་ཥྱཱ་_50_],ཧཱ་ཧྲྀ་ད་ཡཾ་ཨ་བརྟ་ཡི་ཥྱཱ་_50_,པ་ར་མ་ཧྲི་ད་ཡཾ་ཨཱ་བརྟ་ཡི་ཥྚྱ་_16_,ཧཱ་ཧྲིད་ཡ་མ་བརྟ་ཏ་ཨི་ཤཱུ་_16_,ཧཱ་ཧྲྀ་ད་ཡཾ་ཨ་བརྟ་ཡི་ཥྱཱ་_50_,ཧཱ་ཧྲི་ད་ཡཾ་ཨ་བརྟ་ཡི་བྱཱ་_16_
[མི_100_],མི_100_,མི_100_,མི_100_,མི_100_,མི_100_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[སརྦྦ་ཨརྠ་སཱ་_66_],སརྦྦ་ཨརྠ་སཱ་_66_,སརྦྦ་ཨརྠ་སཱ་_66_,སརྦ་ཨརྠ་ས་_16_,སརྦྦ་ཨརྠ་སཱ་_66_,སརྦ་ཨརྦ་སཱ་_16_
[དྷ་_100_],དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_,དྷ་_100_
[ནཾ_83_],ནཾ_83_,ནཱི_16_,ནཾ_83_,ནཾ_83_,ནཾ_83_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[ཤུ་_100_],ཤུ་_100_,ཤུ་_100_,ཤུ་_100_,ཤུ་_100_,ཤུ་_100_
[བྷ་_100_],བྷ་_100_,བྷ་_100_,བྷ་_100_,བྷ་_100_,བྷ་_100_
[ཙེ་ཏཱ་ནཱཾ། སརྦྦ་སཏྭཱ་ནཱཾ_50_],ཙེ་ཏཱ་ནཱཾ། སརྦྦ་སཏྭཱ་ནཱཾ_50_,ཅི་ཎྟྱ་ནཱཾ། སརྦ་སཏྭཱ་ནཱཾ_16_,ཨ་ཛེ་ཡ་སརྦ་བྷུ་ཏཱ་ནཱཾ_16_,ཙེ་ཏཱ་ནཱཾ། སརྦྦ་སཏྭཱ་ནཱཾ_50_,ཙེ་ཏཱ་ནཾ། སཊྚ་སཏྭཱ་ནཾ_16_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[པཱ་པ་མཱརྒ་_66_],པཱ་པ་མཱརྒ་_66_,པཱ་པ་མཱ་རྒ་_16_,བྷ་བ་མཱརྒ་_16_,པཱ་པ་མཱརྒ་_66_,པཱ་པ་མཱརྒ་_66_
[བི་_100_],བི་_100_,བི་_100_,བི་_100_,བི་_100_,བི་_100_
[ཤོ་དྷ་ཀཾ །​_50_],ཤོ་དྷ་ཀཾ །​_50_,ཤོ་དྷ་ཀཾ། _33_,ཤྭ་དྷཱ་ནཾ། _16_,ཤོ་དྷ་ཀཾ །​_50_,ཤོ་དྷ་ཀཾ། _33_
[ཏདྱ་_100_],ཏདྱ་_100_,ཏདྱ་_100_,ཏདྱ་_100_,ཏདྱ་_100_,ཏདྱ་_100_
[ཐཱ། _66_],ཐཱ། _66_,ཐཱ་_33_,ཐཱ་_33_,ཐཱ། _66_,ཐཱ། _66_
[ཨ་_100_],ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_,ཨ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_,བ་_100_,བ་_100_
[ལོ་ཀེ །​ལོ་ཀ་_50_],ལོ་ཀེ །​ལོ་ཀ་_50_,ལོ་ཀི་ལོ་ཀ་_16_,ལོ་ཀི་_16_,ལོ་ཀེ །​ལོ་ཀ་_50_,ལོ་ཀེ། ལོ་ཀ་_16_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཏི_100_],ཏི_100_,ཏི_100_,ཏི_100_,ཏི_100_,ཏི_100_
[། _83_],། _83_,། _83_,། _83_,། _83_,།_16_
[ལོ་_100_],ལོ་_100_,ལོ་_100_,ལོ་_100_,ལོ་_100_,ལོ་_100_
[ཀ་ག་ཏི། ཨཱ་ཏི་བ་ཏི་ལོ་ཀཱ་ཏི་ཀྲནྟེ_66_],ཀ་ག་ཏི། ཨཱ་ཏི་བ་ཏི་ལོ་ཀཱ་ཏི་ཀྲནྟེ_66_,ཀ་ག་ཏི། ཨཱ་དི་བ་ཏི། ལོ་ཀཱ་ཏི་ཀྲནྟེ_16_,ཀ་ཏ་ཀྲ་ན་ཏེ_16_,ཀ་ག་ཏི། ཨཱ་ཏི་བ་ཏི་ལོ་ཀཱ་ཏི་ཀྲནྟེ_66_,ཀ་ག་ཏི། ཨཱ་ཏི་བ་ཏི་ལོ་ཀཱ་ཏི་ཀྲནྟེ_66_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[ཨེ་ཧྱེ་ཧི། _66_],ཨེ་ཧྱེ་ཧི། _66_,ཨེ་ཧྱེ་ཧི། _66_,ཧཱེུ་ཧཱ་རེ། །​_16_,ཨེ་ཧྱེ་ཧི། _66_,ཨེ་ཧེ་ཧི། _16_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_,མ་_100_,མ་_100_
[ཧཱ་_100_],ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_,ཧཱ་_100_
[བོ་_100_],བོ་_100_,བོ་_100_,བོ་_100_,བོ་_100_,བོ་_100_
[དྷི་_100_],དྷི་_100_,དྷི་_100_,དྷི་_100_,དྷི་_100_,དྷི་_100_
[སཏྭ_83_],སཏྭ_83_,སཏྭ_83_,སཏྭ_83_,སཏྭ_83_,སཏྭཱ_16_
[། _100_],། _100_,། _100_,། _100_,། _100_,། _100_
[ཧེ་_100_],ཧེ་_100_,ཧེ་_100_,ཧེ་_100_,ཧེ་_100_,ཧེ་_100_
[བོ་_100_],བོ་_100_,བོ་_100_,བོ་_100_,བོ་_100_,བོ་_100_
[དྷི་_100_],དྷི་_100_,དྷི་_100_,དྷི་_100_,དྷི་_100_,དྷི་_100_
[སཏྭ_66_],སཏྭ_66_,སཏྭཱ_16_,སཏྭ_66_,སཏྭ_66_,སཏཱ_16_
